frequency,date,region,usd_aum,tonnes_holdings,gold_price_usd_per_oz
Quarterly,2022-12-31,Europe,91293754206.9900054932,1566.78,1730.48
Quarterly,2022-12-31,Asia,7332463158.2899999619,119.3,1730.48
Quarterly,2022-12-31,Other,3541043380.1900000572,60.77,1730.48
Quarterly,2023-03-31,North America,110413323450.8999938965,1734.73,1888.73
Quarterly,2023-03-31,Europe,97177551486.7400054932,1526.78,1888.73
Quarterly,2023-03-31,Asia,7913188222.2100000381,118.66,1888.73
Quarterly,2023-03-31,Other,3985415456.5799999237,62.62,1888.73
Quarterly,2023-06-30,North America,107233425365.2100067139,1744.19,1976.78
Quarterly,2023-06-30,Europe,92102789270.2700042725,1498.09,1976.78
Quarterly,2023-06-30,Asia,7749445718.3599996567,120.22,1976.78
Quarterly,2023-06-30,Other,3654791520.0799999237,59.47,1976.78
Quarterly,2023-09-30,North America,99122389333.9199981689,1648.39,1928.28
Quarterly,2023-09-30,Europe,86848566540.3000030518,1444.16,1928.28
Quarterly,2023-09-30,Asia,8480593057.1999998093,133.74,1928.28
Quarterly,2023-09-30,Other,3485036208.9899997711,57.95,1928.28
Quarterly,2023-12-31,North America,108907559363.7299957275,1642.45,1976.77
Quarterly,2023-12-31,Europe,92026007850.3200073242,1387.86,1976.77
Quarterly,2023-12-31,Asia,9723148445.0499992371,139.26,1976.77
Quarterly,2023-12-31,Other,3954340968.9200000763,59.64,1976.77
Quarterly,2024-03-31,North America,112079561997.5700073242,1574.27,2071.91
Quarterly,2024-03-31,Europe,94943375031.6100006104,1333.61,2071.91
Quarterly,2024-03-31,Asia,11222579181.1800003052,149.55,2071.91
Quarterly,2024-03-31,Other,4213218395.25,59.2,2071.91
Quarterly,2024-06-30,North America,117269511124.0899963379,1564.87,2335.67
Quarterly,2024-06-30,Europe,97786513048.0399932861,1304.86,2335.67
Quarterly,2024-06-30,Asia,14192263460.1700000763,181.66,2335.67
Quarterly,2024-06-30,Other,4389578897.2100000381,58.58,2335.67
Quarterly,2024-09-30,North America,137313285026.4299926758,1623.95,2474.85
Quarterly,2024-09-30,Europe,112268382362.8899993896,1327.76,2474.85
Quarterly,2024-09-30,Asia,16320184869.1100006104,189.46,2474.85
Quarterly,2024-09-30,Other,5467803097.8599996567,64.62,2474.85
Quarterly,2024-12-31,North America,138548612358.2099914551,1650.48,2660.33
Quarterly,2024-12-31,Europe,108268852784.1300048828,1289.82,2660.33
Quarterly,2024-12-31,Asia,18926839622.25,221.44,2660.33
Quarterly,2024-12-31,Other,5401193110.75,64.34,2660.33
Quarterly,2025-03-31,North America,178706795824.5,1784.3,2855.73
Quarterly,2025-03-31,Europe,134757146460.4600067139,1345.52,2855.73
Quarterly,2025-03-31,Asia,26237527821.6500015259,259.08,2855.73
Quarterly,2025-03-31,Other,6807149842.7399997711,67.95,2855.73
Quarterly,2025-06-30,North America,196310964563.0799865723,1857.25,3281.62
Quarterly,2025-06-30,Europe,144769257015.1499938965,1369.7,3281.62
Quarterly,2025-06-30,Asia,35444133016.8199996948,329.53,3281.62
Quarterly,2025-06-30,Other,7556801042.9399995804,71.51,3281.62
Quarterly,2025-09-30,North America,245522261975.3399963379,1996.18,3454.69
Quarterly,2025-09-30,Europe,177022592108.0799865723,1439.37,3454.69
Quarterly,2025-09-30,Asia,43151517294.4000015259,346.83,3454.69
Quarterly,2025-09-30,Other,8765037641.8999996185,71.29,3454.69
Quarterly,2025-12-31,North America,290190194380.2299804688,2095.16,4153.56
Quarterly,2025-12-31,Europe,197081826987.5299987793,1422.93,4153.56
Quarterly,2025-12-31,Asia,61996761279.4400024414,438.09,4153.56
Quarterly,2025-12-31,Other,10142109635.8600006104,73.22,4153.56
Quarterly,2026-03-31,North America,308140773298.299987793,2079.45,4864.06
Quarterly,2026-03-31,Europe,209669739905.8699951172,1415.14,4864.06
Quarterly,2026-03-31,Asia,78188638912.7299957275,522.3,4864.06
Quarterly,2026-03-31,Other,11098600022.1599998474,74.94,4864.06
Quarterly,2026-06-30,North America,263356069519.8200073242,2034.62,4512.39
Quarterly,2026-06-30,Europe,184964455406.1900024414,1428.95,4512.39
Quarterly,2026-06-30,Asia,68103927029.3499984741,507.46,4512.39
Quarterly,2026-06-30,Other,9506106414.9099998474,73.46,4512.39
Quarterly,2026-07-31,North America,263450632543.299987793,2034.9,4073.92
Quarterly,2026-07-31,Europe,187235004206.7699890137,1446.3,4073.92
Quarterly,2026-07-31,Asia,69429262104.7799987793,512.39,4073.92
Quarterly,2026-07-31,Other,9646798714.7399997711,74.45,4073.92
Monthly,2003-02-28,North America,0,0,358.97
Monthly,2003-02-28,Europe,,,358.97
Monthly,2003-02-28,Asia,,,358.97
Monthly,2003-02-28,Other,,,358.97
Monthly,2003-03-31,North America,88248405.8700000048,8.2,340.55
Monthly,2003-03-31,Europe,,,340.55
Monthly,2003-03-31,Asia,,,340.55
Monthly,2003-03-31,Other,335010,0.03,340.55
Monthly,2003-04-30,North America,100776843.1700000018,9.31,328.07
Monthly,2003-04-30,Europe,,,328.07
Monthly,2003-04-30,Asia,,,328.07
Monthly,2003-04-30,Other,7599990,0.7,328.07
Monthly,2003-05-31,North America,108153678.150000006,9.31,355.67
Monthly,2003-05-31,Europe,,,355.67
Monthly,2003-05-31,Asia,,,355.67
Monthly,2003-05-31,Other,27662610,2.38,355.67
Monthly,2003-06-30,North America,103545026.6800000072,9.31,356.35
Monthly,2003-06-30,Europe,,,356.35
Monthly,2003-06-30,Asia,,,356.35
Monthly,2003-06-30,Other,32229839.9600000009,2.9,356.35
Monthly,2003-07-31,North America,106163578.6599999964,9.31,351.02
Monthly,2003-07-31,Europe,,,351.02
Monthly,2003-07-31,Asia,,,351.02
Monthly,2003-07-31,Other,40139943.9099999964,3.52,351.02
Monthly,2003-08-31,North America,112403215.7600000054,9.31,359.72
Monthly,2003-08-31,Europe,,,359.72
Monthly,2003-08-31,Asia,,,359.72
Monthly,2003-08-31,Other,48838878.7299999967,4.04,359.72
Monthly,2003-09-30,North America,116114076.1700000018,9.31,378.95
Monthly,2003-09-30,Europe,,,378.95
Monthly,2003-09-30,Asia,,,378.95
Monthly,2003-09-30,Other,76338941.0699999928,6.12,378.95
Monthly,2003-10-31,North America,115590365.7699999958,9.31,378.92
Monthly,2003-10-31,Europe,,,378.92
Monthly,2003-10-31,Asia,,,378.92
Monthly,2003-10-31,Other,90446370.7099999934,7.28,378.92
Monthly,2003-11-30,North America,119211450.900000006,9.31,389.91
Monthly,2003-11-30,Europe,,,389.91
Monthly,2003-11-30,Asia,,,389.91
Monthly,2003-11-30,Other,103061249.5,8.05,389.91
Monthly,2003-12-31,North America,127776032.7600000054,9.55,407.9
Monthly,2003-12-31,Europe,314293017.3000000119,23.48,407.9
Monthly,2003-12-31,Asia,,,407.9
Monthly,2003-12-31,Other,126294249.9699999988,9.42,407.9
Monthly,2004-01-31,North America,122711036.8700000048,9.55,413.95
Monthly,2004-01-31,Europe,311756142.5,24.26,413.95
Monthly,2004-01-31,Asia,,,413.95
Monthly,2004-01-31,Other,120793979.2099999934,9.4,413.95
Monthly,2004-02-29,North America,121513857.8900000006,9.55,404.88
Monthly,2004-02-29,Europe,328433336.6999999881,25.81,404.88
Monthly,2004-02-29,Asia,,,404.88
Monthly,2004-02-29,Other,126641706.75,9.95,404.88
Monthly,2004-03-31,North America,130062958.8900000006,9.55,406.67
Monthly,2004-03-31,Europe,546345498.5,40.11,406.67
Monthly,2004-03-31,Asia,,,406.67
Monthly,2004-03-31,Other,129772528.1299999952,9.53,406.67
Monthly,2004-04-30,North America,119257630.5699999928,9.55,404.74
Monthly,2004-04-30,Europe,780413000,62.48,404.74
Monthly,2004-04-30,Asia,,,404.74
Monthly,2004-04-30,Other,118797671.9099999964,9.51,404.74
Monthly,2004-05-31,North America,120715735.450000003,9.55,384.45
Monthly,2004-05-31,Europe,561942000,44.45,384.45
Monthly,2004-05-31,Asia,,,384.45
Monthly,2004-05-31,Other,119973949.1400000006,9.49,384.45
Monthly,2004-06-30,North America,121498503.799999997,9.55,392.37
Monthly,2004-06-30,Europe,521728000,41,392.37
Monthly,2004-06-30,Asia,,,392.37
Monthly,2004-06-30,Other,120151959.0400000066,9.44,392.37
Monthly,2004-07-31,North America,120147840.099999994,9.55,398.09
Monthly,2004-07-31,Europe,481807000,38.29,398.09
Monthly,2004-07-31,Asia,,,398.09
Monthly,2004-07-31,Other,148663141.7800000012,11.81,398.09
Monthly,2004-08-31,North America,125013307.7300000042,9.55,400.72
Monthly,2004-08-31,Europe,504775000,38.55,400.72
Monthly,2004-08-31,Asia,,,400.72
Monthly,2004-08-31,Other,123962162.4800000042,9.47,400.72
Monthly,2004-09-30,North America,127591849.2199999988,9.55,405.28
Monthly,2004-09-30,Europe,523274000,39.16,405.28
Monthly,2004-09-30,Asia,,,405.28
Monthly,2004-09-30,Other,126694206.4200000018,9.48,405.28
Monthly,2004-10-31,North America,130630844.8799999952,9.55,420.46
Monthly,2004-10-31,Europe,689505000,50.4,420.46
Monthly,2004-10-31,Asia,,,420.46
Monthly,2004-10-31,Other,121193842.0100000054,8.86,420.46
Monthly,2004-11-30,North America,1648668945.8800001144,113.1,439.38
Monthly,2004-11-30,Europe,683184000,46.87,439.38
Monthly,2004-11-30,Asia,,,439.38
Monthly,2004-11-30,Other,168946636.0900000036,11.59,439.38
Monthly,2004-12-31,North America,1473024124.75,104.6,441.92
Monthly,2004-12-31,Europe,721334000,51.22,441.92
Monthly,2004-12-31,Asia,,,441.92
Monthly,2004-12-31,Other,170147050.400000006,12.08,441.92
Monthly,2005-01-31,North America,2210114908.4600000381,162.84,424.7
Monthly,2005-01-31,Europe,666771000,49.13,424.7
Monthly,2005-01-31,Asia,,,424.7
Monthly,2005-01-31,Other,163689606.5300000012,12.06,424.7
Monthly,2005-02-28,North America,3005545251.7899999619,214.68,423.35
Monthly,2005-02-28,Europe,623066000,44.5,423.35
Monthly,2005-02-28,Asia,,,423.35
Monthly,2005-02-28,Other,170456994.4699999988,12.18,423.35
Monthly,2005-03-31,North America,2687084279.25,195.5,433.52
Monthly,2005-03-31,Europe,671381000,48.85,433.52
Monthly,2005-03-31,Asia,,,433.52
Monthly,2005-03-31,Other,165706272.7899999917,12.06,433.52
Monthly,2005-04-30,North America,2815594867.1599998474,201,429.23
Monthly,2005-04-30,Europe,656131000,46.84,429.23
Monthly,2005-04-30,Asia,,,429.23
Monthly,2005-04-30,Other,174400860.849999994,12.45,429.23
Monthly,2005-05-31,North America,2684480560.8800001144,201.46,422.34
Monthly,2005-05-31,Europe,602440000,45.21,422.34
Monthly,2005-05-31,Asia,,,422.34
Monthly,2005-05-31,Other,165080019.1100000143,12.39,422.34
Monthly,2005-06-30,North America,2915875966.1500000954,207.49,430.66
Monthly,2005-06-30,Europe,632846000,45.03,430.66
Monthly,2005-06-30,Asia,,,430.66
Monthly,2005-06-30,Other,174111997.1599999964,12.39,430.66
Monthly,2005-07-31,North America,3051258705.5199999809,221.22,424.48
Monthly,2005-07-31,Europe,634393000,45.99,424.48
Monthly,2005-07-31,Asia,,,424.48
Monthly,2005-07-31,Other,171460890.1200000048,12.43,424.48
Monthly,2005-08-31,North America,3176547987.2800002098,228.05,437.88
Monthly,2005-08-31,Europe,642388000,46.12,437.88
Monthly,2005-08-31,Asia,,,437.88
Monthly,2005-08-31,Other,173934155.1999999881,12.49,437.88
Monthly,2005-09-30,North America,3694994786.1599998474,242.85,456.05
Monthly,2005-09-30,Europe,708364000,46.56,456.05
Monthly,2005-09-30,Asia,,,456.05
Monthly,2005-09-30,Other,191170619.2700000107,12.56,456.05
Monthly,2005-10-31,North America,3776671267.4800000191,249.53,469.9
Monthly,2005-10-31,Europe,747960000,49.42,469.9
Monthly,2005-10-31,Asia,,,469.9
Monthly,2005-10-31,Other,192143809.9499999881,12.7,469.9
Monthly,2005-11-30,North America,4278899749.6500000954,268.51,476.67
Monthly,2005-11-30,Europe,896994000,56.29,476.67
Monthly,2005-11-30,Asia,,,476.67
Monthly,2005-11-30,Other,207037571.9099999964,12.99,476.67
Monthly,2005-12-31,North America,5036102833.1800003052,305.34,509.34
Monthly,2005-12-31,Europe,1048112000,63.55,509.34
Monthly,2005-12-31,Asia,,,509.34
Monthly,2005-12-31,Other,295577110.6700000167,17.92,509.34
Monthly,2006-01-31,North America,6989857097.8800001144,382.26,548.19
Monthly,2006-01-31,Europe,1197326000,65.48,548.19
Monthly,2006-01-31,Asia,,,548.19
Monthly,2006-01-31,Other,362079885.6499999762,19.8,548.19
Monthly,2006-02-28,North America,7102437175.0200004578,397.32,555
Monthly,2006-02-28,Europe,1260692000,70.53,555
Monthly,2006-02-28,Asia,,,555
Monthly,2006-02-28,Other,373801352.6000000238,20.91,555
Monthly,2006-03-31,North America,7543774213.779999733,403.16,557.09
Monthly,2006-03-31,Europe,1389915820,74.28,557.09
Monthly,2006-03-31,Asia,,,557.09
Monthly,2006-03-31,Other,397894232.6000000238,21.26,557.09
Monthly,2006-04-30,North America,8651883652.3700008392,417.86,608.89
Monthly,2006-04-30,Europe,1751524220,84.59,608.89
Monthly,2006-04-30,Asia,,,608.89
Monthly,2006-04-30,Other,449725194.3899999857,21.72,608.89
Monthly,2006-05-31,North America,8636835127.3199996948,411.39,672.59
Monthly,2006-05-31,Europe,1753719700,83.53,672.59
Monthly,2006-05-31,Asia,,,672.59
Monthly,2006-05-31,Other,463227225.6600000262,22.06,672.59
Monthly,2006-06-30,North America,8538891876.1300001144,432.91,596.15
Monthly,2006-06-30,Europe,1819185170,92.23,596.15
Monthly,2006-06-30,Asia,,,596.15
Monthly,2006-06-30,Other,441470106.9800000191,22.38,596.15
Monthly,2006-07-31,North America,9085988212.1399993896,446.81,633.71
Monthly,2006-07-31,Europe,1879047600,92.4,633.71
Monthly,2006-07-31,Asia,,,633.71
Monthly,2006-07-31,Other,460343584.3299999833,22.64,633.71
Monthly,2006-08-31,North America,9124457237.1900005341,455.18,632.1
Monthly,2006-08-31,Europe,1865986850,93.09,632.1
Monthly,2006-08-31,Asia,,,632.1
Monthly,2006-08-31,Other,433155859.3799999952,21.61,632.1
Monthly,2006-09-30,North America,8655364874.1100006104,449.25,598.19
Monthly,2006-09-30,Europe,1786439480,92.72,598.19
Monthly,2006-09-30,Asia,,,598.19
Monthly,2006-09-30,Other,439933879.6600000262,22.83,598.19
Monthly,2006-10-31,North America,8755423611.5900001526,451.05,585.78
Monthly,2006-10-31,Europe,1900675110,97.92,585.78
Monthly,2006-10-31,Asia,,,585.78
Monthly,2006-10-31,Other,441742264.9399999976,22.76,585.78
Monthly,2006-11-30,North America,10478717802.7000007629,503.98,627.83
Monthly,2006-11-30,Europe,2189725910,105.32,627.83
Monthly,2006-11-30,Asia,,,627.83
Monthly,2006-11-30,Other,479640548.1600000262,23.07,627.83
Monthly,2006-12-31,North America,10574367719.0900001526,517.5,628.64
Monthly,2006-12-31,Europe,2090121140,102.76,628.64
Monthly,2006-12-31,Asia,,,628.64
Monthly,2006-12-31,Other,482648195.3799999952,23.62,628.64
Monthly,2007-01-31,North America,10756858650.9699993134,514.34,631.36
Monthly,2007-01-31,Europe,2169210570,103.72,631.36
Monthly,2007-01-31,Asia,,,631.36
Monthly,2007-01-31,Other,501929208.4700000286,24,631.36
Monthly,2007-02-28,North America,11663388807.9400005341,546.18,664.75
Monthly,2007-02-28,Europe,2243738720,105.07,664.75
Monthly,2007-02-28,Asia,,,664.75
Monthly,2007-02-28,Other,536498180.4700000286,25.12,664.75
Monthly,2007-03-31,North America,11679991058.6900005341,548.98,654.9
Monthly,2007-03-31,Europe,2270866600,106.73,654.9
Monthly,2007-03-31,Asia,22142030,1.03,654.9
Monthly,2007-03-31,Other,548770340.8300000429,25.79,654.9
Monthly,2007-04-30,North America,12156302960.2700004578,558.5,678.81
Monthly,2007-04-30,Europe,2388521184,109.74,678.81
Monthly,2007-04-30,Asia,54965820,2.5,678.81
Monthly,2007-04-30,Other,566008504.4900000095,26,678.81
Monthly,2007-05-31,North America,11326432381.7399997711,534.5,667.31
Monthly,2007-05-31,Europe,2351923868,110.99,667.31
Monthly,2007-05-31,Asia,59086000,2.77,667.31
Monthly,2007-05-31,Other,589494877.6100000143,27.82,667.31
Monthly,2007-06-30,North America,11091806650.9699993134,530.35,655.49
Monthly,2007-06-30,Europe,2444467097,116.88,655.49
Monthly,2007-06-30,Asia,62740760,2.97,655.49
Monthly,2007-06-30,Other,597152622.7400000095,28.55,655.49
Monthly,2007-07-31,North America,12054014627.9300003052,563.37,665.3
Monthly,2007-07-31,Europe,2547992296,119.09,665.3
Monthly,2007-07-31,Asia,64677990,2.99,665.3
Monthly,2007-07-31,Other,646601843.8799999952,30.22,665.3
Monthly,2007-08-31,North America,12595889367.9500007629,583,665.21
Monthly,2007-08-31,Europe,2627607446,121.62,665.21
Monthly,2007-08-31,Asia,73416510,3.37,665.21
Monthly,2007-08-31,Other,707828481.5299999714,32.76,665.21
Monthly,2007-09-30,North America,15485583558.8999996185,648.26,712.65
Monthly,2007-09-30,Europe,3117051695,130.49,712.65
Monthly,2007-09-30,Asia,81664900,3.4,712.65
Monthly,2007-09-30,Other,830790701.5399999619,34.78,712.65
Monthly,2007-10-31,North America,17011656337.4899997711,670.2,754.6
Monthly,2007-10-31,Europe,3536645220,139.33,754.6
Monthly,2007-10-31,Asia,86257690,3.4,754.6
Monthly,2007-10-31,Other,939434119.4800000191,37.01,754.6
Monthly,2007-11-30,North America,17025547246.7000007629,675.88,806.25
Monthly,2007-11-30,Europe,3581241512,142.17,806.25
Monthly,2007-11-30,Asia,115899690,4.5,806.25
Monthly,2007-11-30,Other,971677817.2799999714,38.57,806.25
Monthly,2007-12-31,North America,18920687433.9700012207,703.59,805.8
Monthly,2007-12-31,Europe,3877168622.4400000572,144.48,805.8
Monthly,2007-12-31,Asia,118564500,4.38,805.8
Monthly,2007-12-31,Other,1169393174.4800000191,43.49,805.8
Monthly,2008-01-31,North America,21122258463.5,711.59,887.29
Monthly,2008-01-31,Europe,4754538965,160.18,887.29
Monthly,2008-01-31,Asia,120597120,4.04,887.29
Monthly,2008-01-31,Other,1435244708.1800000668,48.35,887.29
Monthly,2008-02-29,North America,22490171851.7599983215,720.04,922.3
Monthly,2008-02-29,Europe,5287014080,169.27,922.3
Monthly,2008-02-29,Asia,124561145.3900000006,4,922.3
Monthly,2008-02-29,Other,1543820604.9600000381,49.43,922.3
Monthly,2008-03-31,North America,21774300794.5,724.92,964.37
Monthly,2008-03-31,Europe,5603086195,186.54,964.37
Monthly,2008-03-31,Asia,117792014.5,3.9,964.37
Monthly,2008-03-31,Other,1586615383.0499999523,52.84,964.37
Monthly,2008-04-30,North America,18572930091.2299995422,663.24,909.7
Monthly,2008-04-30,Europe,5318152864,189.91,909.7
Monthly,2008-04-30,Asia,109968214.599999994,3.91,909.7
Monthly,2008-04-30,Other,1443237055,51.54,909.7
Monthly,2008-05-31,North America,19403090825.9900016785,681.35,888.83
Monthly,2008-05-31,Europe,5556779927,195.13,888.83
Monthly,2008-05-31,Asia,122134962.0600000024,4.23,888.83
Monthly,2008-05-31,Other,1212578951.7000000477,42.58,888.83
Monthly,2008-06-30,North America,21704221210.5,725.69,889.49
Monthly,2008-06-30,Europe,5999896249,200.61,889.49
Monthly,2008-06-30,Asia,129556498.8299999982,4.31,889.49
Monthly,2008-06-30,Other,1271651522.6700000763,42.52,889.49
Monthly,2008-07-31,North America,22279531378.2400016785,754.87,939.77
Monthly,2008-07-31,Europe,6963954387,235.95,939.77
Monthly,2008-07-31,Asia,129228361.3700000048,4.38,939.77
Monthly,2008-07-31,Other,1317581499.0599999428,44.64,939.77
Monthly,2008-08-31,North America,19582074793.2200012207,731.18,838.31
Monthly,2008-08-31,Europe,6383170401,238.34,838.31
Monthly,2008-08-31,Asia,130656216.1800000072,4.82,838.31
Monthly,2008-08-31,Other,1166649078.7799999714,43.56,838.31
Monthly,2008-09-30,North America,23737893924.7400016785,834.74,829.93
Monthly,2008-09-30,Europe,6893142917,242.4,829.93
Monthly,2008-09-30,Asia,140092448.5800000131,4.96,829.93
Monthly,2008-09-30,Other,1177648200.5499999523,41.41,829.93
Monthly,2008-10-31,North America,19571642670.9399986267,833.04,806.62
Monthly,2008-10-31,Europe,6608505176.1199998856,281.28,806.62
Monthly,2008-10-31,Asia,88643410,3.72,806.62
Monthly,2008-10-31,Other,973318914.3600000143,41.43,806.62
Monthly,2008-11-30,North America,22109000154.7200012207,844.28,760.86
Monthly,2008-11-30,Europe,7477150871.029999733,285.53,760.86
Monthly,2008-11-30,Asia,97652827.4599999934,3.73,760.86
Monthly,2008-11-30,Other,1077207662.3199999332,41.14,760.86
Monthly,2008-12-31,North America,24198284099.7900009155,870,820.91
Monthly,2008-12-31,Europe,8471802493.7399997711,304.63,820.91
Monthly,2008-12-31,Asia,149455540.0099999905,5.41,820.91
Monthly,2008-12-31,Other,1179874097.1800000668,42.41,820.91
Monthly,2009-01-31,North America,27626048720.7299995422,934.49,858.98
Monthly,2009-01-31,Europe,10016960591.8299999237,338.84,858.98
Monthly,2009-01-31,Asia,152514596.9399999976,5.23,858.98
Monthly,2009-01-31,Other,1286725499.4700000286,43.53,858.98
